game_date,home_team,away_team,home_win,diff_p_xFIP,diff_p_K-BB%,diff_bat_wRC+,diff_p_ERA,diff_p_WHIP,diff_p_FIP,diff_p_SIERA,diff_p_K%,diff_p_BB%,home_roll5_run_diff_mean,diff_roll5_run_diff_mean,home_h2h_win_pct,away_h2h_win_pct,diff_h2h_win_pct,diff_h2h_runs_scored_avg,diff_h2h_runs_allowed_avg
2023-08-19,CHC,KC,1,-0.9600000000000004,0.076,-0.0906432748538037,-2.4599999999999995,-0.28,-1.27,-0.8500000000000001,0.057000000000000106,-0.020000000000000004,-1.6,-1.0,0.75,0.25,0.5,2.25,-2.25
2023-08-19,TEX,MIL,0,0.9699999999999998,-0.1109999999999999,-3.518421052631581,-0.1599999999999997,0.1399999999999999,0.4199999999999995,1.0699999999999994,-0.1150000000000001,-0.0030000000000000027,2.4,3.5999999999999996,0.4,0.6,-0.19999999999999996,0.20000000000000018,-0.20000000000000018
2023-08-19,MIN,PIT,0,-0.06000000000000005,-0.0179999999999999,24.954545454545453,-1.42,-0.1,-0.9699999999999998,0.1200000000000001,-0.01200000000000001,0.0059999999999999915,3.0,4.8,0.5,0.5,0.0,1.0,-1.0
2023-08-19,CLE,DET,0,-1.1100000000000003,0.0719999999999999,5.833333333333329,-0.6000000000000001,0.1399999999999999,-1.2899999999999996,-0.9399999999999995,0.08299999999999999,0.010999999999999996,0.4,0.0,0.4782608695652174,0.5217391304347826,-0.04347826086956519,0.21739130434782616,-0.21739130434782616
2023-08-19,NYY,BOS,0,-0.7200000000000002,0.0239999999999999,5.571428571428569,-1.41,-0.1300000000000001,-0.6699999999999999,-0.30000000000000027,0.014000000000000012,-0.010000000000000106,-4.2,-4.6000000000000005,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.40740740740740744,-0.40740740740740744
2023-08-19,WSH,PHI,0,2.05,-0.1169999999999999,-0.0906432748538037,1.1700000000000004,0.3699999999999999,1.3099999999999996,1.7599999999999998,-0.05499999999999999,0.06199999999999999,1.6,3.0,0.2222222222222222,0.7777777777777778,-0.5555555555555556,-3.7407407407407405,3.7407407407407405
2023-08-19,STL,NYM,0,0.9899999999999998,-0.0659999999999999,-17.75,1.8000000000000005,0.1,0.6399999999999997,0.8099999999999996,-0.13199999999999998,-0.066,-2.0,-5.0,0.5,0.5,0.0,-0.6500000000000004,0.6500000000000004
2023-08-20,COL,CWS,0,1.04,-0.0949999999999999,-0.0906432748538037,2.28,0.25,2.4999999999999996,1.0100000000000007,-0.11400000000000002,-0.01899999999999999,3.2,7.6000000000000005,0.6,0.4,0.19999999999999996,2.7,-2.7
2023-08-20,CHC,KC,1,-0.9199999999999999,0.0139999999999999,-0.0906432748538037,-2.54,-0.04,-1.81,-0.5200000000000005,0.0010000000000000009,-0.012999999999999998,-1.4,-0.19999999999999996,0.8,0.2,0.6000000000000001,2.1999999999999993,-2.1999999999999993
2023-08-20,TEX,MIL,0,-0.28000000000000025,0.0789999999999999,-3.518421052631581,-0.3500000000000001,-0.2699999999999998,0.33000000000000007,-0.6800000000000002,0.08000000000000002,0.0010000000000000009,1.6,2.6,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.666666666666667,0.666666666666667
2023-08-20,HOU,SEA,0,-1.5500000000000003,0.124,-17.594771241830045,0.5899999999999999,0.03,0.28000000000000025,-1.5699999999999994,0.14600000000000002,0.022000000000000006,-1.0,-3.8,0.5483870967741935,0.4516129032258064,0.09677419354838712,-0.4193548387096775,0.4193548387096775
2023-08-20,ATH,BAL,0,1.5699999999999998,-0.038,-0.0906432748538037,1.71,0.2199999999999999,1.8800000000000003,0.8600000000000003,-0.03100000000000011,0.0059999999999999915,-1.6,-2.2,0.3846153846153846,0.6153846153846154,-0.23076923076923084,-1.076923076923077,1.076923076923077
2023-08-20,CLE,DET,0,0.22000000000000064,-0.0209999999999999,5.833333333333329,0.5100000000000002,0.25,0.5300000000000002,0.23000000000000043,-0.008000000000000007,0.011999999999999997,0.4,0.6000000000000001,0.4583333333333333,0.5416666666666666,-0.08333333333333331,0.16666666666666696,-0.16666666666666696
2023-08-20,MIN,PIT,1,-0.10000000000000053,-0.0730000000000001,24.954545454545453,0.1099999999999994,0.1699999999999999,0.45999999999999996,0.46999999999999975,-0.058000000000000024,0.016,1.0,2.6,0.4444444444444444,0.5555555555555556,-0.11111111111111116,0.5555555555555562,-0.5555555555555562
2023-08-20,CIN,TOR,0,-0.41000000000000014,0.102,3.1527777777777573,1.3600000000000003,0.1299999999999999,-0.6600000000000001,-0.9500000000000002,0.13499999999999998,0.033,0.0,-0.6,0.4,0.6,-0.19999999999999996,-0.40000000000000013,0.40000000000000013
2023-08-20,ATL,SF,0,-1.3900000000000001,0.0659999999999998,-0.0906432748538037,-1.37,-0.09,-0.8599999999999999,-0.8399999999999999,0.065,-0.001000000000000098,4.0,6.2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666665,-0.6666666666666665
2023-08-20,NYY,BOS,0,0.8100000000000005,-0.0789999999999999,5.571428571428569,0.5999999999999996,0.2299999999999999,0.45999999999999996,0.9300000000000002,-0.097,-0.019000000000000003,-5.4,-6.6000000000000005,0.5357142857142857,0.4642857142857143,0.0714285714285714,0.14285714285714235,-0.14285714285714235
2023-08-20,STL,NYM,1,0.1800000000000006,-0.036,-17.75,-1.8199999999999992,-0.1999999999999999,-0.8000000000000007,0.20000000000000018,-0.031,0.0050000000000000044,-4.6,-8.8,0.4761904761904761,0.5238095238095238,-0.04761904761904773,-1.1428571428571423,1.1428571428571423
2023-08-20,WSH,PHI,1,1.67,-0.132,-0.0906432748538037,1.94,0.52,2.8300000000000005,1.56,-0.1009999999999999,0.03,-0.4,-2.2,0.2142857142857142,0.7857142857142857,-0.5714285714285715,-3.9285714285714284,3.9285714285714284
2023-08-21,ATH,KC,1,-0.5099999999999998,-0.004,-0.0906432748538037,-1.260000000000001,-0.02,-1.7400000000000002,0.1200000000000001,-0.025000000000000105,-0.021000000000000005,-3.4,-2.4,0.3846153846153846,0.6153846153846154,-0.23076923076923084,-0.4615384615384617,0.4615384615384617
2023-08-21,CWS,SEA,0,1.0699999999999998,-0.13,-0.0906432748538037,1.63,0.3499999999999998,1.19,1.4299999999999997,-0.05200000000000002,0.07799999999999999,-2.6,-5.2,0.5833333333333334,0.4166666666666667,0.16666666666666669,0.5,-0.5
2023-08-21,AZ,TEX,1,0.5700000000000003,-0.008,-0.0906432748538037,1.13,-0.04,0.81,0.11999999999999922,-0.034,-0.026000000000000002,1.0,2.6,0.5,0.5,0.0,-1.333333333333333,1.333333333333333
2023-08-21,SD,MIA,1,-0.4400000000000004,0.0539999999999999,-0.0906432748538037,-2.26,-0.2000000000000001,-1.4,-0.3100000000000005,0.049999999999999906,-0.003999999999999906,2.0,1.6,0.6,0.4,0.19999999999999996,1.0999999999999996,-1.0999999999999996
2023-08-21,HOU,BOS,1,1.1800000000000002,-0.024,-3.8888888888888857,0.0599999999999996,-0.04,-0.09999999999999964,0.6499999999999995,-0.014999999999999986,0.009999999999999995,-0.4,-1.6,0.375,0.625,-0.25,0.625,-0.625
2023-08-21,PHI,SF,1,-0.3899999999999997,0.069,-0.0906432748538037,-2.0599999999999996,-0.6100000000000001,-0.1899999999999995,-0.10000000000000009,0.032,-0.037,2.2,2.6,0.1111111111111111,0.8888888888888888,-0.7777777777777777,-2.7777777777777777,2.7777777777777777
2023-08-21,PIT,STL,1,-1.3900000000000006,0.0330000000000001,9.045454545454549,-1.2299999999999995,-0.1300000000000001,-1.1900000000000004,-0.3899999999999997,0.009000000000000091,-0.024000000000000007,-1.0,3.5999999999999996,0.44,0.56,-0.12000000000000005,-1.1600000000000001,1.1600000000000001
2023-08-21,DET,CHC,0,0.23000000000000043,0.0269999999999999,0.2460317460317469,1.4000000000000004,-0.1799999999999999,0.5599999999999996,0.009999999999999787,0.01200000000000001,-0.015,1.0,0.8,,,,,
2023-08-21,ATL,NYM,0,0.38000000000000034,0.0249999999999999,25.53947368421052,0.2599999999999998,-0.1800000000000001,-0.25,-0.08000000000000007,-0.019000000000000017,-0.04499999999999999,2.2,-1.7999999999999998,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.7777777777777781,-1.7777777777777781
2023-08-22,CWS,SEA,0,0.8900000000000006,-0.0389999999999998,-0.0906432748538037,-0.4399999999999999,0.02,-0.08000000000000007,0.6799999999999997,-0.05099999999999999,-0.01100000000000001,-5.4,-10.2,0.5384615384615384,0.4615384615384615,0.07692307692307693,-0.46153846153846123,0.46153846153846123
2023-08-22,SD,MIA,0,-0.10000000000000009,-0.0239999999999999,-0.0906432748538037,-1.33,-0.02,-0.10999999999999988,0.36999999999999966,0.033999999999999975,0.05900000000000001,1.4,2.5999999999999996,0.6363636363636364,0.3636363636363636,0.27272727272727276,1.3636363636363633,-1.3636363636363633
2023-08-22,ATH,KC,1,0.79,-0.0259999999999999,-0.0906432748538037,2.08,0.24,0.27999999999999936,0.20999999999999996,0.033,0.060000000000000005,-2.2,-1.0000000000000002,0.4285714285714285,0.5714285714285714,-0.1428571428571429,-0.2857142857142856,0.2857142857142856
2023-08-22,AZ,TEX,1,-0.8700000000000001,0.0699999999999999,-0.0906432748538037,-0.6499999999999999,-0.1699999999999999,-1.21,-0.8100000000000005,0.04400000000000001,-0.02600000000000001,0.6,3.2,0.5714285714285714,0.4285714285714285,0.1428571428571429,-1.0,1.0
2023-08-22,ATL,NYM,1,-0.4299999999999997,0.0059999999999999,25.53947368421052,-0.8900000000000001,-0.3,-0.54,-0.2600000000000007,-0.010000000000000009,-0.016,0.0,-4.2,0.6428571428571429,0.3571428571428571,0.2857142857142858,1.5000000000000004,-1.5000000000000004
2023-08-22,LAA,CIN,0,-0.1200000000000001,0.07,-21.22115384615384,0.1200000000000001,-0.06,0.20999999999999996,-0.5899999999999999,0.07900000000000001,0.008999999999999994,-3.2,-2.2,0.6666666666666666,0.3333333333333333,0.3333333333333333,-2.0,2.0
2023-08-22,MIL,MIN,1,0.6499999999999995,-0.119,-4.131578947368425,-0.29,0.0699999999999998,0.7300000000000004,1.17,-0.092,0.027999999999999997,0.6,-0.20000000000000007,0.5,0.5,0.0,0.5,-0.5
2023-08-22,NYY,WSH,0,0.17999999999999972,0.036,-0.0906432748538037,2.9399999999999995,-0.01,0.8600000000000003,-0.20999999999999996,0.018999999999999906,-0.017,-4.0,-4.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.3333333333333335,1.3333333333333335
2023-08-22,DET,CHC,1,-0.7999999999999998,0.03,0.2460317460317469,-1.0099999999999998,-0.3099999999999998,-0.9500000000000002,-0.4200000000000008,0.01899999999999999,-0.010999999999999996,1.2,0.3999999999999999,0.0,1.0,-1.0,-1.0,1.0
2023-08-22,CLE,LAD,1,1.46,-0.0769999999999999,-0.5486111111111143,2.74,0.2899999999999998,2.6900000000000004,1.1400000000000001,-0.093,-0.013999999999999999,-1.6,-2.6,0.2857142857142857,0.7142857142857143,-0.4285714285714286,-3.857142857142857,3.857142857142857
2023-08-22,TB,COL,1,-0.8599999999999994,0.0899999999999999,-0.0906432748538037,-1.4400000000000004,-0.4599999999999999,-1.6100000000000003,-1.04,0.05300000000000002,-0.036000000000000004,1.6,-0.19999999999999996,,,,,
2023-08-22,PHI,SF,1,-0.17999999999999972,-0.072,-0.0906432748538037,0.2299999999999995,0.1600000000000001,-1.0,0.5199999999999996,-0.04999999999999999,0.02199999999999991,3.6,6.6,0.2,0.8,-0.6000000000000001,-1.8999999999999995,1.8999999999999995
2023-08-22,PIT,STL,1,-0.8999999999999995,0.0670000000000001,9.045454545454549,-3.0900000000000007,-0.5299999999999998,-1.5,-0.9100000000000001,0.0879999999999999,0.02099999999999999,0.4,5.4,0.4615384615384615,0.5384615384615384,-0.07692307692307693,-0.7307692307692308,0.7307692307692308
2023-08-22,BAL,TOR,0,0.009999999999999787,-0.0210000000000001,-12.322222222222235,0.4899999999999997,0.07,-0.18999999999999995,0.1499999999999999,-0.009000000000000008,0.0129999999999999,2.2,1.6,0.5151515151515151,0.4848484848484848,0.03030303030303033,0.2727272727272734,-0.2727272727272734
2023-08-22,HOU,BOS,1,0.4899999999999993,0.0229999999999999,-3.8888888888888857,-1.7899999999999996,-0.2400000000000002,-0.5799999999999996,0.09999999999999964,0.0010000000000000009,-0.021999999999999992,0.4,-0.6,0.4444444444444444,0.5555555555555556,-0.11111111111111116,1.1111111111111112,-1.1111111111111112
2023-08-23,BAL,TOR,1,1.1199999999999997,-0.0999999999999999,-12.322222222222235,0.96,0.1300000000000001,1.5399999999999996,1.1000000000000005,-0.097,0.0030000000000000027,3.0,2.0,0.5,0.5,0.0,0.17647058823529438,-0.17647058823529438
2023-08-23,CLE,LAD,0,1.6999999999999997,-0.093,-0.5486111111111143,1.6100000000000003,0.29,0.46999999999999975,1.15,-0.096,-0.0020000000000000018,-1.2,-0.3999999999999999,0.375,0.625,-0.25,-2.75,2.75
2023-08-23,ATL,NYM,1,-0.20000000000000018,0.027,25.53947368421052,0.0700000000000002,0.1199999999999998,0.3500000000000001,-0.2699999999999996,0.068,0.0409999999999999,-0.2,-3.8000000000000003,0.6551724137931034,0.3448275862068966,0.31034482758620685,1.4827586206896552,-1.4827586206896552
2023-08-23,NYY,WSH,1,0.7199999999999998,-0.054,-0.0906432748538037,2.2300000000000004,0.25,1.25,0.5700000000000003,-0.07000000000000012,-0.016000000000000097,-3.2,-2.6,0.25,0.75,-0.5,-1.25,1.25
2023-08-23,HOU,BOS,0,1.73,-0.153,-3.8888888888888857,0.9900000000000002,0.3,1.58,1.7400000000000002,-0.1300000000000001,0.022999999999999993,-0.2,-1.0,0.5,0.5,0.0,1.4,-1.4
